,FIPS,Date,Home Value
399347,13147,2011-10-31,121050.0
399348,41065,2011-10-31,152712.0
399349,29221,2011-10-31,
399350,35029,2011-10-31,
399351,13131,2011-10-31,
399352,19149,2011-10-31,118100.0
399353,21239,2011-10-31,172861.0
399354,17165,2011-10-31,50049.0
399355,12133,2011-10-31,75207.0
399356,27153,2011-10-31,93761.0
399357,32001,2011-10-31,106259.0
399358,48171,2011-10-31,236010.0
399359,51775,2011-10-31,148452.0
399360,45053,2011-10-31,147752.0
399361,48331,2011-10-31,96143.0
399362,29131,2011-10-31,107207.0
399363,21137,2011-10-31,86186.0
399364,26101,2011-10-31,90365.0
399365,29055,2011-10-31,107059.0
399366,47081,2011-10-31,99495.0
399367,37091,2011-10-31,97728.0
399368,21081,2011-10-31,124116.0
399369,18181,2011-10-31,
399370,42067,2011-10-31,128073.0
399371,54005,2011-10-31,58260.0
399372,05111,2011-10-31,51423.0
399373,48149,2011-10-31,170135.0
399374,05027,2011-10-31,64908.0
399375,21133,2011-10-31,
399376,21217,2011-10-31,85673.0
399377,37117,2011-10-31,78602.0
399378,55137,2011-10-31,127857.0
399379,01133,2011-10-31,99893.0
399380,50015,2011-10-31,245071.0
399381,26143,2011-10-31,61311.0
399382,31047,2011-10-31,87538.0
399383,51630,2011-10-31,274196.0
399384,18041,2011-10-31,64863.0
399385,19017,2011-10-31,129130.0
399386,54097,2011-10-31,
399387,22085,2011-10-31,91922.0
399388,38089,2011-10-31,164571.0
399389,18143,2011-10-31,90403.0
399390,26137,2011-10-31,100316.0
399391,20191,2011-10-31,76990.0
399392,51027,2011-10-31,
399393,46081,2011-10-31,
399394,54009,2011-10-31,70066.0
399395,51139,2011-10-31,148585.0
399396,26109,2011-10-31,
399397,54027,2011-10-31,131795.0
399398,45039,2011-10-31,74494.0
399399,21183,2011-10-31,
399400,28079,2011-10-31,
399401,48365,2011-10-31,95465.0
399402,54109,2011-10-31,31267.0
399403,22121,2011-10-31,151332.0
399404,39105,2011-10-31,60053.0
399405,51790,2011-10-31,136338.0
399406,48225,2011-10-31,70651.0
399407,37033,2011-10-31,89103.0
399408,55049,2011-10-31,137923.0
399409,13111,2011-10-31,164578.0
399410,13035,2011-10-31,97171.0
399411,51099,2011-10-31,260137.0
399412,26009,2011-10-31,131513.0
399413,37053,2011-10-31,283320.0
399414,49051,2011-10-31,293333.0
399415,26133,2011-10-31,
399416,08107,2011-10-31,389714.0
399417,13205,2011-10-31,63779.0
399418,29177,2011-10-31,
399419,13081,2011-10-31,69603.0
399420,22007,2011-10-31,105612.0
399421,28057,2011-10-31,
399422,48293,2011-10-31,70572.0
399423,29147,2011-10-31,
399424,29195,2011-10-31,
399425,51147,2011-10-31,128207.0
399426,18149,2011-10-31,95429.0
399427,21115,2011-10-31,73818.0
399428,08119,2011-10-31,193896.0
399429,21205,2011-10-31,
399430,13033,2011-10-31,64460.0
399431,27093,2011-10-31,121302.0
399432,51169,2011-10-31,64461.0
399433,48007,2011-10-31,152075.0
399434,18047,2011-10-31,
399435,08039,2011-10-31,303485.0
399436,29119,2011-10-31,95735.0
399437,01099,2011-10-31,
399438,22075,2011-10-31,253564.0
399439,05019,2011-10-31,75653.0
399440,17083,2011-10-31,
399441,20175,2011-10-31,
399442,16031,2011-10-31,112067.0
399443,48219,2011-10-31,76539.0
399444,01007,2011-10-31,
399445,01111,2011-10-31,
399446,22077,2011-10-31,136991.0
399447,22111,2011-10-31,77459.0
399448,08075,2011-10-31,98868.0
399449,40001,2011-10-31,64945.0
399450,17085,2011-10-31,140863.0
399451,47057,2011-10-31,93458.0
399452,16075,2011-10-31,132099.0
399453,45011,2011-10-31,80555.0
399454,39175,2011-10-31,88631.0
399455,05057,2011-10-31,
399456,13107,2011-10-31,50113.0
399457,51670,2011-10-31,105746.0
399458,28039,2011-10-31,
399459,12123,2011-10-31,61015.0
399460,51600,2011-10-31,445690.0
399461,48179,2011-10-31,65002.0
399462,46135,2011-10-31,126660.0
399463,38105,2011-10-31,148969.0
399464,19123,2011-10-31,100747.0
399465,16053,2011-10-31,138937.0
399466,41015,2011-10-31,246087.0
399467,17173,2011-10-31,
399468,05083,2011-10-31,
399469,17145,2011-10-31,55476.0
399470,41027,2011-10-31,257710.0
399471,13085,2011-10-31,185474.0
399472,31067,2011-10-31,81229.0
399473,22043,2011-10-31,
399474,51163,2011-10-31,
399475,47111,2011-10-31,75695.0
399476,28139,2011-10-31,
399477,47151,2011-10-31,64103.0
399478,05149,2011-10-31,
399479,48233,2011-10-31,52776.0
399480,17051,2011-10-31,
399481,48489,2011-10-31,
399482,40009,2011-10-31,79368.0
399483,22093,2011-10-31,
399484,37131,2011-10-31,
399485,13119,2011-10-31,105286.0
399486,47133,2011-10-31,88593.0
399487,13199,2011-10-31,69444.0
399488,47129,2011-10-31,78675.0
399489,28043,2011-10-31,
399490,48341,2011-10-31,
399491,13189,2011-10-31,78691.0
399492,05003,2011-10-31,50338.0
399493,13091,2011-10-31,55036.0
399494,48457,2011-10-31,71511.0
399495,05107,2011-10-31,
399496,21051,2011-10-31,35742.0
399497,28101,2011-10-31,
399498,41031,2011-10-31,143578.0
399499,54043,2011-10-31,
399500,51075,2011-10-31,285345.0
399501,26089,2011-10-31,228334.0
399502,19183,2011-10-31,115426.0
399503,26129,2011-10-31,73600.0
399504,13321,2011-10-31,77043.0
399505,27157,2011-10-31,148565.0
399506,53003,2011-10-31,139229.0
399507,20099,2011-10-31,
399508,20149,2011-10-31,160902.0
399509,20021,2011-10-31,
399510,18119,2011-10-31,99168.0
399511,18153,2011-10-31,
399512,01087,2011-10-31,
399513,55125,2011-10-31,191412.0
399514,21005,2011-10-31,124111.0
399515,06011,2011-10-31,174234.0
399516,49007,2011-10-31,96140.0
399517,48057,2011-10-31,96742.0
399518,27105,2011-10-31,
399519,16013,2011-10-31,406179.0
399520,37079,2011-10-31,
399521,13291,2011-10-31,152564.0
399522,21167,2011-10-31,115146.0
399523,56039,2011-10-31,669710.0
399524,37015,2011-10-31,75260.0
399525,05029,2011-10-31,76759.0
399526,18075,2011-10-31,
399527,13237,2011-10-31,164968.0
399528,13303,2011-10-31,58207.0
399529,29217,2011-10-31,
399530,56041,2011-10-31,171234.0
399531,38093,2011-10-31,
399532,45049,2011-10-31,64143.0
399533,19191,2011-10-31,
399534,01091,2011-10-31,
399535,31043,2011-10-31,104592.0
399536,51820,2011-10-31,143930.0
399537,41013,2011-10-31,173922.0
399538,37185,2011-10-31,118087.0
399539,19019,2011-10-31,105906.0
399540,18147,2011-10-31,100360.0
399541,01013,2011-10-31,72109.0
399542,53049,2011-10-31,130072.0
399543,19065,2011-10-31,79519.0
399544,55001,2011-10-31,113201.0
399545,48089,2011-10-31,105718.0
399546,27045,2011-10-31,122243.0
399547,27091,2011-10-31,82731.0
399548,18049,2011-10-31,86925.0
399549,22029,2011-10-31,107957.0
399550,19027,2011-10-31,101628.0
399551,21231,2011-10-31,
399552,49041,2011-10-31,125146.0
399553,31155,2011-10-31,149103.0
399554,22041,2011-10-31,
399555,37115,2011-10-31,164162.0
399556,28153,2011-10-31,
399557,29049,2011-10-31,
399558,22083,2011-10-31,94911.0
399559,55119,2011-10-31,101538.0
399560,05113,2011-10-31,71102.0
399561,40139,2011-10-31,
399562,19105,2011-10-31,120450.0
399563,28025,2011-10-31,
399564,55061,2011-10-31,119333.0
399565,37149,2011-10-31,160163.0
399566,35027,2011-10-31,205720.0
399567,04012,2011-10-31,104778.0
399568,48019,2011-10-31,154560.0
399569,55053,2011-10-31,97931.0
399570,27057,2011-10-31,152982.0
399571,53039,2011-10-31,178010.0
399572,22037,2011-10-31,119088.0
399573,19021,2011-10-31,92912.0
399574,40091,2011-10-31,75264.0
399575,31177,2011-10-31,189455.0
399576,48253,2011-10-31,
399577,24029,2011-10-31,207240.0
399578,13105,2011-10-31,66167.0
399579,18015,2011-10-31,102000.0
399580,19087,2011-10-31,97394.0
399581,48123,2011-10-31,78969.0
399582,27039,2011-10-31,144822.0
399583,40153,2011-10-31,78104.0
399584,16067,2011-10-31,99783.0
399585,21027,2011-10-31,77139.0
399586,06063,2011-10-31,196640.0
399587,21017,2011-10-31,111383.0
399588,17041,2011-10-31,
399589,55067,2011-10-31,
399590,21003,2011-10-31,72249.0
399591,12059,2011-10-31,60073.0
399592,45081,2011-10-31,81046.0
399593,19097,2011-10-31,107215.0
399594,35041,2011-10-31,72325.0
399595,18117,2011-10-31,
399596,21155,2011-10-31,85916.0
399597,17033,2011-10-31,
399598,48161,2011-10-31,83564.0
399599,48177,2011-10-31,93018.0
399600,20041,2011-10-31,
399601,01107,2011-10-31,
399602,48337,2011-10-31,
399603,30053,2011-10-31,174106.0
399604,48281,2011-10-31,125134.0
399605,39125,2011-10-31,70853.0
399606,28141,2011-10-31,
399607,28031,2011-10-31,
399608,28007,2011-10-31,
399609,46035,2011-10-31,
399610,48117,2011-10-31,
399611,18123,2011-10-31,87451.0
399612,48299,2011-10-31,193222.0
399613,13019,2011-10-31,66879.0
399614,48285,2011-10-31,117936.0
399615,12079,2011-10-31,58908.0
399616,45061,2011-10-31,
399617,28159,2011-10-31,
399618,28051,2011-10-31,
399619,47159,2011-10-31,94489.0
399620,27161,2011-10-31,
399621,20087,2011-10-31,131932.0
399622,47173,2011-10-31,102083.0
399623,17067,2011-10-31,
399624,29015,2011-10-31,
399625,55047,2011-10-31,
399626,27055,2011-10-31,133088.0
399627,05001,2011-10-31,63211.0
399628,29157,2011-10-31,107912.0
399629,29143,2011-10-31,63826.0
399630,19157,2011-10-31,118200.0
399631,21097,2011-10-31,
399632,08089,2011-10-31,60427.0
399633,29229,2011-10-31,
399634,47075,2011-10-31,78204.0
399635,13229,2011-10-31,86138.0
399636,53001,2011-10-31,104099.0
399637,47041,2011-10-31,105810.0
399638,21001,2011-10-31,
399639,49013,2011-10-31,
399640,48133,2011-10-31,53397.0
399641,17045,2011-10-31,
399642,51175,2011-10-31,132848.0
399643,48503,2011-10-31,65146.0
399644,06027,2011-10-31,
399645,47085,2011-10-31,90028.0
399646,29163,2011-10-31,
399647,05043,2011-10-31,76896.0
399648,19031,2011-10-31,132967.0
399649,51141,2011-10-31,
399650,51127,2011-10-31,231656.0
399651,13025,2011-10-31,
399652,51079,2011-10-31,223073.0
399653,13011,2011-10-31,125723.0
399654,36097,2011-10-31,100375.0
399655,13171,2011-10-31,94024.0
399656,47171,2011-10-31,88303.0
399657,21147,2011-10-31,
399658,29155,2011-10-31,
399659,42093,2011-10-31,146566.0
399660,06043,2011-10-31,193431.0
399661,47091,2011-10-31,80281.0
399662,13001,2011-10-31,58837.0
399663,48035,2011-10-31,86540.0
399664,21099,2011-10-31,70183.0
399665,29186,2011-10-31,
399666,19043,2011-10-31,94539.0
399667,05047,2011-10-31,
399668,55103,2011-10-31,105506.0
399669,05067,2011-10-31,
399670,05121,2011-10-31,
399671,47049,2011-10-31,71948.0
399672,35028,2011-10-31,281389.0
399673,05037,2011-10-31,70660.0
399674,13231,2011-10-31,125701.0
399675,13211,2011-10-31,168297.0
399676,35053,2011-10-31,
399677,48145,2011-10-31,62947.0
399678,51520,2011-10-31,82820.0
399679,37199,2011-10-31,141970.0
399680,08015,2011-10-31,226221.0
399681,17181,2011-10-31,
399682,37011,2011-10-31,
399683,28131,2011-10-31,
399684,17005,2011-10-31,
399685,19171,2011-10-31,96412.0
399686,19055,2011-10-31,96834.0
399687,17187,2011-10-31,61141.0
399688,13017,2011-10-31,54869.0
399689,29053,2011-10-31,
399690,01129,2011-10-31,
399691,21207,2011-10-31,
399692,54065,2011-10-31,148476.0
399693,23021,2011-10-31,110779.0
399694,19083,2011-10-31,
399695,48165,2011-10-31,96114.0
399696,26019,2011-10-31,120525.0
399697,21161,2011-10-31,76400.0
399698,42105,2011-10-31,72955.0
399699,51193,2011-10-31,187524.0
399700,51025,2011-10-31,85225.0
399701,05075,2011-10-31,49725.0
399702,51570,2011-10-31,146986.0
399703,28017,2011-10-31,
399704,18139,2011-10-31,92606.0
399705,18121,2011-10-31,
399706,21213,2011-10-31,
399707,01067,2011-10-31,94326.0
399708,05141,2011-10-31,76626.0
399709,29003,2011-10-31,128228.0
399710,51071,2011-10-31,93097.0
399711,05135,2011-10-31,63645.0
399712,01057,2011-10-31,
399713,18045,2011-10-31,
399714,48163,2011-10-31,58592.0
399715,13075,2011-10-31,64481.0
399716,22027,2011-10-31,85931.0
399717,48051,2011-10-31,94464.0
399718,26079,2011-10-31,87493.0
399719,08097,2011-10-31,841561.0
399720,51029,2011-10-31,
399721,47023,2011-10-31,95599.0
399722,19047,2011-10-31,85199.0
399723,21215,2011-10-31,166679.0
399724,05133,2011-10-31,
399725,21203,2011-10-31,62581.0
399726,29013,2011-10-31,97053.0
399727,46065,2011-10-31,152968.0
399728,47181,2011-10-31,62784.0
399729,12041,2011-10-31,103690.0
399730,13163,2011-10-31,47941.0
399731,20005,2011-10-31,
399732,48415,2011-10-31,59581.0
399733,21079,2011-10-31,117635.0
399734,54091,2011-10-31,74215.0
399735,19101,2011-10-31,96756.0
399736,55065,2011-10-31,92435.0
399737,17101,2011-10-31,28998.0
399738,47139,2011-10-31,87152.0
399739,48289,2011-10-31,118068.0
399740,29059,2011-10-31,94831.0
399741,17191,2011-10-31,48796.0
399742,31159,2011-10-31,143461.0
399743,17147,2011-10-31,
399744,16045,2011-10-31,
399745,19059,2011-10-31,187784.0
399746,19041,2011-10-31,99913.0
399747,05089,2011-10-31,
399748,55023,2011-10-31,92643.0
399749,13083,2011-10-31,97868.0
399750,48395,2011-10-31,92189.0
399751,48287,2011-10-31,136236.0
399752,54001,2011-10-31,43831.0
399753,54103,2011-10-31,
399754,40117,2011-10-31,64447.0
399755,17039,2011-10-31,
399756,55113,2011-10-31,172148.0
399757,25007,2011-10-31,613046.0
399758,32013,2011-10-31,
399759,20133,2011-10-31,
399760,13271,2011-10-31,42746.0
399761,28129,2011-10-31,
399762,47005,2011-10-31,71487.0
399763,17131,2011-10-31,
399764,17149,2011-10-31,
399765,26053,2011-10-31,
399766,12029,2011-10-31,59316.0
399767,51750,2011-10-31,127064.0
399768,35057,2011-10-31,
399769,54041,2011-10-31,
399770,19095,2011-10-31,119175.0
399771,21119,2011-10-31,
399772,17023,2011-10-31,66742.0
399773,38077,2011-10-31,91603.0
399774,19067,2011-10-31,90885.0
399775,20139,2011-10-31,
399776,13241,2011-10-31,159638.0
399777,22049,2011-10-31,80280.0
399778,16049,2011-10-31,133299.0
399779,51005,2011-10-31,
399780,13027,2011-10-31,76733.0
399781,27065,2011-10-31,128774.0
399782,17159,2011-10-31,
399783,18165,2011-10-31,
399784,08093,2011-10-31,206717.0
399785,27001,2011-10-31,130038.0
399786,55003,2011-10-31,88525.0
399787,41001,2011-10-31,99708.0
399788,30041,2011-10-31,
399789,05021,2011-10-31,40555.0
399790,27127,2011-10-31,60376.0
399791,13133,2011-10-31,257557.0
399792,45009,2011-10-31,
399793,21045,2011-10-31,
399794,18159,2011-10-31,
399795,51101,2011-10-31,177718.0
399796,19145,2011-10-31,
399797,55129,2011-10-31,135915.0
399798,51051,2011-10-31,
399799,26011,2011-10-31,66964.0
399800,56007,2011-10-31,146846.0
399801,39067,2011-10-31,63691.0
399802,12045,2011-10-31,139539.0
399803,51135,2011-10-31,
399804,40095,2011-10-31,81870.0
399805,53055,2011-10-31,398458.0
399806,01065,2011-10-31,82310.0
399807,31131,2011-10-31,113602.0
399808,27129,2011-10-31,
399809,05087,2011-10-31,86457.0
399810,19121,2011-10-31,
399811,19079,2011-10-31,
399812,29065,2011-10-31,
399813,30067,2011-10-31,233129.0
399814,27135,2011-10-31,
399815,22125,2011-10-31,216348.0
399816,29135,2011-10-31,100391.0
399817,37121,2011-10-31,113250.0
399818,29121,2011-10-31,90058.0
399819,19109,2011-10-31,73944.0
399820,12125,2011-10-31,83381.0
399821,51077,2011-10-31,
399822,08071,2011-10-31,104008.0
399823,48371,2011-10-31,
399824,16047,2011-10-31,117284.0
399825,55013,2011-10-31,143749.0
399826,08003,2011-10-31,114778.0
399827,28147,2011-10-31,
399828,17127,2011-10-31,
399829,21103,2011-10-31,113205.0
399830,55077,2011-10-31,114726.0
399831,17015,2011-10-31,85605.0
399832,08051,2011-10-31,259539.0
399833,22127,2011-10-31,
399834,51063,2011-10-31,
399835,18013,2011-10-31,
399836,27143,2011-10-31,
399837,29073,2011-10-31,
399838,48353,2011-10-31,50935.0
399839,40023,2011-10-31,46194.0
399840,29117,2011-10-31,86569.0
399841,45017,2011-10-31,116452.0
399842,20011,2011-10-31,65781.0
399843,13161,2011-10-31,55532.0
399844,19129,2011-10-31,140626.0
399845,39115,2011-10-31,
399846,40073,2011-10-31,97240.0
399847,40035,2011-10-31,78820.0
399848,51125,2011-10-31,207266.0
399849,55007,2011-10-31,151509.0
399850,21225,2011-10-31,63083.0
399851,51011,2011-10-31,
399852,01029,2011-10-31,99988.0
399853,19085,2011-10-31,109240.0
399854,54087,2011-10-31,66137.0
399855,13093,2011-10-31,57935.0
399856,13221,2011-10-31,112279.0
399857,22059,2011-10-31,
399858,21191,2011-10-31,99901.0
399859,19023,2011-10-31,100031.0
399860,26113,2011-10-31,70597.0
399861,17139,2011-10-31,83055.0
399862,42057,2011-10-31,124059.0
399863,08049,2011-10-31,336526.0
399864,48255,2011-10-31,77934.0
399865,12047,2011-10-31,54864.0
399866,37041,2011-10-31,
399867,48003,2011-10-31,91514.0
399868,12065,2011-10-31,88568.0
399869,55107,2011-10-31,94542.0
399870,49037,2011-10-31,
399871,13193,2011-10-31,43024.0
399872,17189,2011-10-31,
399873,21065,2011-10-31,59383.0
399874,17125,2011-10-31,
399875,17193,2011-10-31,
399876,39121,2011-10-31,
399877,39111,2011-10-31,
399878,12013,2011-10-31,54080.0
399879,13251,2011-10-31,64792.0
399880,47033,2011-10-31,71142.0
399881,48455,2011-10-31,
399882,01075,2011-10-31,
399883,27043,2011-10-31,72443.0
399884,54007,2011-10-31,
399885,13183,2011-10-31,117699.0
399886,48351,2011-10-31,
399887,28041,2011-10-31,
399888,46127,2011-10-31,177272.0
399889,19141,2011-10-31,89681.0
399890,29133,2011-10-31,
399891,22013,2011-10-31,65818.0
399892,21069,2011-10-31,73392.0
399893,21221,2011-10-31,113300.0
399894,13191,2011-10-31,119772.0
399895,19005,2011-10-31,101935.0
399896,51685,2011-10-31,265624.0
399897,18111,2011-10-31,94326.0
399898,06051,2011-10-31,327405.0
399899,31151,2011-10-31,
399900,21123,2011-10-31,104823.0
399901,40005,2011-10-31,
399902,55099,2011-10-31,
399903,05079,2011-10-31,
399904,47153,2011-10-31,90535.0
399905,17053,2011-10-31,68055.0
399906,48239,2011-10-31,88820.0
399907,26039,2011-10-31,
399908,51830,2011-10-31,224672.0
399909,51043,2011-10-31,322262.0
399910,54031,2011-10-31,107990.0
399911,48505,2011-10-31,59524.0
399912,40063,2011-10-31,
399913,29039,2011-10-31,84466.0
399914,37173,2011-10-31,127656.0
399915,48279,2011-10-31,
399916,48093,2011-10-31,65863.0
399917,19029,2011-10-31,
399918,38079,2011-10-31,
399919,01027,2011-10-31,
399920,27113,2011-10-31,91060.0
399921,54089,2011-10-31,53666.0
399922,21175,2011-10-31,
399923,01041,2011-10-31,
399924,13159,2011-10-31,106260.0
399925,17061,2011-10-31,
399926,29151,2011-10-31,
399927,21135,2011-10-31,55143.0
399928,46027,2011-10-31,
399929,27159,2011-10-31,84410.0
399930,56009,2011-10-31,176935.0
399931,48115,2011-10-31,44547.0
399932,51690,2011-10-31,52023.0
399933,17025,2011-10-31,
399934,47015,2011-10-31,106277.0
399935,08081,2011-10-31,146754.0
399936,05061,2011-10-31,62946.0
399937,06105,2011-10-31,147051.0
399938,48389,2011-10-31,
399939,01119,2011-10-31,
399940,35007,2011-10-31,128349.0
399941,47061,2011-10-31,69346.0
399942,05065,2011-10-31,
399943,29067,2011-10-31,
399944,31185,2011-10-31,
399945,48313,2011-10-31,110361.0
399946,17017,2011-10-31,
399947,21233,2011-10-31,46813.0
399948,02150,2011-10-31,255326.0
399949,55011,2011-10-31,104341.0
399950,48059,2011-10-31,81445.0
399951,48487,2011-10-31,47847.0
399952,29223,2011-10-31,
399953,54063,2011-10-31,66774.0
399954,21109,2011-10-31,
399955,40099,2011-10-31,63957.0
399956,02130,2011-10-31,253477.0
399957,37143,2011-10-31,296923.0
399958,39163,2011-10-31,
399959,18131,2011-10-31,79810.0
399960,30035,2011-10-31,
399961,26141,2011-10-31,78606.0
399962,20001,2011-10-31,62940.0
399963,21153,2011-10-31,
399964,47161,2011-10-31,92703.0
399965,27071,2011-10-31,72230.0
399966,51113,2011-10-31,202077.0
399967,56015,2011-10-31,
399968,16043,2011-10-31,162390.0
399969,19197,2011-10-31,71431.0
399970,37187,2011-10-31,58088.0
399971,01035,2011-10-31,
399972,05081,2011-10-31,
399973,37137,2011-10-31,
399974,28005,2011-10-31,
399975,13023,2011-10-31,70557.0
399976,05041,2011-10-31,39752.0
399977,53051,2011-10-31,
399978,21033,2011-10-31,59401.0
399979,48343,2011-10-31,61891.0
399980,28077,2011-10-31,
399981,51111,2011-10-31,
399982,29063,2011-10-31,103858.0
399983,19007,2011-10-31,74510.0
399984,12043,2011-10-31,83761.0
399985,47007,2011-10-31,69663.0
399986,48387,2011-10-31,
399987,18125,2011-10-31,
399988,16041,2011-10-31,147017.0
399989,40061,2011-10-31,53011.0
399990,18009,2011-10-31,65470.0
399991,16079,2011-10-31,
399992,29115,2011-10-31,
399993,17129,2011-10-31,
399994,51007,2011-10-31,
399995,21031,2011-10-31,
399996,28161,2011-10-31,
399997,20115,2011-10-31,
399998,48445,2011-10-31,
399999,17123,2011-10-31,
400000,13079,2011-10-31,
400001,21197,2011-10-31,77149.0
400002,51037,2011-10-31,
400003,17087,2011-10-31,
400004,08099,2011-10-31,55770.0
400005,19175,2011-10-31,
400006,49027,2011-10-31,
400007,28065,2011-10-31,
400008,21219,2011-10-31,76061.0
400009,19075,2011-10-31,126469.0
400010,27023,2011-10-31,70277.0
400011,19037,2011-10-31,107295.0
400012,29011,2011-10-31,
400013,48063,2011-10-31,
400014,05137,2011-10-31,
400015,51131,2011-10-31,156219.0
400016,29017,2011-10-31,
400017,51610,2011-10-31,617841.0
400018,51133,2011-10-31,
400019,28111,2011-10-31,
400020,05049,2011-10-31,
400021,51081,2011-10-31,
400022,29139,2011-10-31,
400023,29123,2011-10-31,
400024,37073,2011-10-31,101501.0
400025,40107,2011-10-31,61066.0
400026,13049,2011-10-31,75092.0
400027,19165,2011-10-31,105014.0
400028,21061,2011-10-31,80469.0
400029,47101,2011-10-31,74128.0
400030,51735,2011-10-31,278569.0
400031,51183,2011-10-31,
400032,08007,2011-10-31,216296.0
400033,19035,2011-10-31,86171.0
400034,13235,2011-10-31,67805.0
400035,35051,2011-10-31,85867.0
400036,08105,2011-10-31,125007.0
400037,17185,2011-10-31,
400038,40011,2011-10-31,43385.0
400039,54023,2011-10-31,86774.0
400040,13149,2011-10-31,81612.0
400041,26071,2011-10-31,51902.0
400042,05017,2011-10-31,
400043,47039,2011-10-31,66063.0
400044,47121,2011-10-31,120274.0
400045,21229,2011-10-31,98625.0
400046,30017,2011-10-31,
400047,27033,2011-10-31,
400048,48507,2011-10-31,
400049,01131,2011-10-31,
400050,56003,2011-10-31,126321.0
400051,47087,2011-10-31,70091.0
400052,40149,2011-10-31,
400053,22123,2011-10-31,
400054,21011,2011-10-31,74884.0
400055,30027,2011-10-31,
400056,19119,2011-10-31,107053.0
400057,40127,2011-10-31,
400058,40103,2011-10-31,64599.0
400059,12037,2011-10-31,207071.0
400060,26085,2011-10-31,66241.0
400061,01037,2011-10-31,92320.0
400062,48297,2011-10-31,84358.0
400063,16073,2011-10-31,
400064,05011,2011-10-31,
400065,38071,2011-10-31,102025.0
400066,30089,2011-10-31,177906.0
400067,30043,2011-10-31,212825.0
400068,51103,2011-10-31,224046.0
400069,19115,2011-10-31,84448.0
400070,19081,2011-10-31,87512.0
400071,21131,2011-10-31,
400072,31013,2011-10-31,
400073,01085,2011-10-31,68304.0
400074,05109,2011-10-31,
400075,13053,2011-10-31,47192.0
400076,21087,2011-10-31,66239.0
400077,05127,2011-10-31,63645.0
400078,27165,2011-10-31,
400079,22091,2011-10-31,
400080,46079,2011-10-31,
400081,41049,2011-10-31,106759.0
400082,37005,2011-10-31,128326.0
400083,40077,2011-10-31,57346.0
400084,51057,2011-10-31,168084.0
400085,38099,2011-10-31,66861.0
400086,26097,2011-10-31,
400087,13005,2011-10-31,54133.0
400088,53059,2011-10-31,207940.0
400089,38003,2011-10-31,
400090,31145,2011-10-31,76658.0
400091,17035,2011-10-31,
400092,13099,2011-10-31,55352.0
400093,13109,2011-10-31,65462.0
400094,13043,2011-10-31,74910.0
400095,27121,2011-10-31,
400096,16021,2011-10-31,163227.0
400097,21171,2011-10-31,49511.0
400098,51119,2011-10-31,237814.0
400099,40069,2011-10-31,61022.0
400100,19077,2011-10-31,104482.0
400101,26001,2011-10-31,80399.0
400102,31041,2011-10-31,
400103,48379,2011-10-31,
400104,01011,2011-10-31,
400105,29149,2011-10-31,
400106,27075,2011-10-31,120669.0
400107,19189,2011-10-31,88310.0
400108,21187,2011-10-31,97409.0
400109,48403,2011-10-31,
400110,21041,2011-10-31,76158.0
400111,28143,2011-10-31,
400112,19131,2011-10-31,87019.0
400113,48077,2011-10-31,82168.0
400114,19137,2011-10-31,68907.0
400115,18025,2011-10-31,77842.0
400116,19069,2011-10-31,75787.0
400117,48475,2011-10-31,66947.0
400118,29093,2011-10-31,
400119,18155,2011-10-31,
400120,48159,2011-10-31,120801.0
400121,13317,2011-10-31,66989.0
400122,37043,2011-10-31,158127.0
400123,53043,2011-10-31,
400124,48315,2011-10-31,98561.0
400125,40105,2011-10-31,55531.0
400126,31037,2011-10-31,82509.0
400127,19107,2011-10-31,70112.0
400128,48399,2011-10-31,
400129,48031,2011-10-31,219916.0
400130,13281,2011-10-31,161486.0
400131,54085,2011-10-31,50422.0
400132,05105,2011-10-31,67424.0
400133,27173,2011-10-31,
400134,05077,2011-10-31,37567.0
400135,45005,2011-10-31,29513.0
400136,19161,2011-10-31,78136.0
400137,18101,2011-10-31,
400138,19063,2011-10-31,68636.0
400139,21053,2011-10-31,
400140,48369,2011-10-31,68451.0
400141,27063,2011-10-31,
400142,29079,2011-10-31,59898.0
400143,28155,2011-10-31,
400144,56035,2011-10-31,
400145,49023,2011-10-31,
400146,48357,2011-10-31,
400147,29111,2011-10-31,
400148,16087,2011-10-31,
400149,25019,2011-10-31,1179196.0
400150,16081,2011-10-31,220944.0
400151,29173,2011-10-31,
400152,37103,2011-10-31,75454.0
400153,46109,2011-10-31,
400154,29089,2011-10-31,
400155,22021,2011-10-31,62482.0
400156,46019,2011-10-31,
400157,21169,2011-10-31,64068.0
400158,20159,2011-10-31,
400159,30009,2011-10-31,
400160,13173,2011-10-31,84494.0
400161,51049,2011-10-31,
400162,08125,2011-10-31,98470.0
400163,32033,2011-10-31,59334.0
400164,31033,2011-10-31,
400165,48127,2011-10-31,
400166,20013,2011-10-31,69802.0
400167,13167,2011-10-31,48677.0
400168,37029,2011-10-31,206318.0
400169,16085,2011-10-31,228884.0
400170,19091,2011-10-31,81508.0
400171,29185,2011-10-31,76616.0
400172,27151,2011-10-31,
400173,26119,2011-10-31,65769.0
400174,27149,2011-10-31,
400175,29153,2011-10-31,
400176,17079,2011-10-31,
400177,27133,2011-10-31,91929.0
400178,06049,2011-10-31,81797.0
400179,19025,2011-10-31,61001.0
400180,20107,2011-10-31,
400181,20151,2011-10-31,
400182,48429,2011-10-31,59292.0
400183,29085,2011-10-31,
400184,26003,2011-10-31,
400185,27117,2011-10-31,
400186,31179,2011-10-31,105907.0
